0	0	0
465	0	0
931	0	0
1161	0	0
1381	0	0
1591	0	0
1811	0	0
2037	5	0
2270	12	0
2500	21	0
2725	39	0
2957	57	0
3189	80	0
3423	105	0
3661	129	0
3905	160	0
4095	179	0
24	450	17
397	347	10
892	309	10
1097	237	0
1356	178	0
1622	164	0
1841	153	0
2066	172	0
2296	163	0
2522	156	0
2742	149	0
2999	152	0
3228	152	0
3469	139	0
3662	164	0
3903	185	0
4095	231	0
26	630	34
352	861	38
605	628	35
1033	485	30
1332	365	35
1587	337	29
1771	309	28
2011	339	28
2252	313	27
2554	288	22
2747	260	19
3003	248	18
3226	197	17
3453	172	14
3660	198	8
3897	225	0
4095	309	0
23	1035	62
308	1005	91
372	976	87
810	851	82
1154	751	73
1434	667	67
1700	570	65
1957	506	68
2208	463	61
2484	402	57
2742	371	52
2963	343	50
3184	297	48
3408	339	42
3648	380	36
3899	394	28
4095	413	18
20	1396	144
199	1365	144
330	1333	139
548	1185	134
1007	1097	120
1338	1025	106
1607	952	101
1864	890	108
2121	843	100
2402	782	92
2653	755	89
2889	723	82
3126	691	81
3350	651	79
3589	614	73
3842	563	68
4095	544	53
19	1650	174
90	1650	176
236	1592	183
521	1473	181
805	1407	166
1227	1353	158
1530	1301	155
1790	1241	154
2055	1196	175
2333	1157	156
2600	1123	141
2847	1102	119
3082	1070	114
3311	1042	109
3559	993	112
3802	969	109
4044	915	89
18	1840	204
83	1840	208
232	1813	213
432	1743	228
678	1664	220
1110	1625	211
1450	1581	205
1724	1540	200
1996	1502	199
2279	1476	193
2547	1455	189
2800	1437	157
3042	1418	156
3286	1379	156
3528	1366	151
3767	1350	147
4009	1319	132
19	2032	231
76	2032	226
228	2019	238
380	1960	262
623	1909	271
1027	1854	266
1372	1817	256
1660	1787	247
1947	1759	238
2231	1744	230
2508	1727	215
2766	1716	194
3014	1702	193
3263	1684	199
3501	1666	196
3748	1659	185
3992	1653	175
19	2265	258
68	2265	258
190	2261	263
312	2192	296
507	2117	309
959	2091	319
1341	2061	291
1636	2031	289
1921	2013	281
2208	2001	261
2490	1988	241
2751	1977	230
2997	1968	233
3242	1960	243
3477	1947	236
3727	1938	227
3967	1930	218
24	2502	281
61	2502	281
172	2501	282
284	2456	333
469	2404	353
908	2370	372
1287	2345	347
1597	2319	332
1888	2299	316
2171	2284	300
2463	2272	284
2726	2259	267
2973	2252	276
3217	2239	286
3454	2227	277
3703	2217	268
3944	2205	258
29	2726	354
60	2726	354
145	2726	354
264	2697	384
372	2645	411
846	2625	423
1240	2603	402
1569	2586	382
1859	2568	348
2157	2563	329
2438	2547	313
2706	2541	294
2958	2535	277
3208	2530	287
3449	2522	286
3698	2515	285
3938	2509	298
41	2954	431
59	2954	431
133	2953	431
244	2934	434
351	2893	451
768	2870	462
1199	2852	456
1548	2838	432
1843	2823	388
2140	2815	365
2425	2808	342
2692	2800	322
2948	2798	298
3201	2787	289
3442	2782	295
3687	2774	302
3924	2767	338
61	3179	508
61	3179	508
149	3179	486
258	3172	463
373	3138	491
694	3112	502
1231	3090	485
1544	3075	467
1861	3063	427
2148	3056	413
2430	3051	401
2684	3043	381
2945	3043	361
3194	3041	347
3428	3036	338
3688	3027	344
3945	3011	369
131	3398	517
131	3398	517
165	3394	515
293	3382	515
395	3365	536
784	3339	527
1210	3325	519
1494	3310	514
1810	3303	509
2142	3297	477
2402	3291	470
2654	3288	482
2904	3284	467
3170	3283	406
3420	3277	404
3681	3268	414
3945	3253	427
175	3633	560
176	3633	560
176	3633	565
318	3623	567
381	3614	601
680	3592	583
1013	3574	613
1444	3561	598
1758	3554	590
2060	3551	541
2344	3547	540
2611	3539	552
2872	3534	536
3131	3529	520
3392	3522	506
3622	3522	499
3885	3510	516
227	3883	641
227	3883	641
227	3883	641
297	3884	641
368	3884	642
451	3872	665
732	3852	666
1178	3832	643
1578	3818	619
1918	3813	617
2232	3808	566
2538	3802	608
2805	3796	580
3069	3789	580
3328	3782	608
3599	3776	570
3874	3765	559
262	4095	696
264	4095	696
270	4095	697
277	4095	699
277	4095	699
277	4095	699
493	4095	719
826	4095	687
1328	4083	699
1774	4072	677
2125	4066	639
2449	4061	619
2742	4055	624
3018	4048	639
3288	4040	644
3564	4031	641
3843	4020	623
89	57	218
573	36	273
972	14	268
1251	10	256
1503	9	235
1657	10	193
1865	11	177
2077	18	171
2321	25	164
2527	33	155
2747	63	149
3050	67	0
3204	86	0
3434	109	0
3668	131	0
3907	152	0
4095	182	0
78	494	271
434	331	287
890	280	273
1154	230	268
1386	212	250
1624	188	209
1864	176	208
2114	174	198
2339	167	191
2598	147	173
2803	140	169
3016	146	146
3226	148	137
3437	148	129
3668	161	122
3903	183	92
4095	217	39
55	904	294
294	863	289
559	604	279
1031	494	274
1287	414	256
1590	366	228
1800	341	227
2048	329	214
2337	298	206
2556	276	199
2787	254	188
3018	241	185
3231	202	171
3444	187	167
3675	199	148
3903	214	145
4095	289	99
32	1035	296
191	1006	296
394	977	281
769	852	280
1128	753	273
1436	649	259
1702	572	245
1959	505	242
2211	463	223
2486	401	212
2745	505	207
2965	482	208
3185	447	184
3409	420	184
3649	398	176
3900	365	149
4095	407	142
20	1398	310
176	1366	304
331	1335	300
547	1166	299
1008	1099	301
1338	1026	289
1609	953	272
1866	891	260
2123	844	245
2404	782	235
2655	755	232
2890	724	226
3127	692	213
3351	652	198
3590	616	182
3842	564	173
4095	544	169
19	1652	302
97	1623	312
244	1594	321
489	1475	307
805	1408	329
1227	1354	313
1531	1302	299
1792	1242	290
2057	1197	290
2334	1158	273
2600	1123	263
2848	1103	252
3083	1072	235
3312	1043	248
3561	994	211
3803	970	209
4045	916	192
19	1841	260
86	1841	296
220	1814	332
431	1744	344
678	1665	353
1111	1627	346
1451	1582	334
1725	1541	320
1997	1503	316
2281	1477	310
2548	1456	300
2801	1438	292
3043	1419	285
3287	1380	278
3529	1366	269
3768	1351	247
4010	1319	235
19	2033	334
77	2033	334
196	2020	352
350	1962	372
623	1910	386
1027	1855	379
1372	1818	371
1661	1788	362
1948	1760	350
2232	1745	343
2509	1727	328
2767	1716	313
3015	1703	307
3264	1685	305
3502	1666	295
3748	1660	276
3992	1653	266
20	2266	360
67	2266	359
180	2263	367
313	2193	393
509	2118	411
961	2092	413
1342	2062	402
1637	2032	399
1922	2014	392
2208	2002	374
2490	1988	332
2752	1977	326
2997	1968	334
3243	1961	332
3478	1948	325
3727	1938	305
3967	1930	284
25	2502	310
65	2502	326
158	2501	401
299	2456	440
471	2404	423
910	2370	447
1288	2345	431
1598	2319	437
1888	2299	425
2172	2284	410
2463	2272	392
2726	2259	375
2973	2252	362
3217	2239	360
3454	2227	355
3703	2217	331
3944	2205	306
29	2726	354
63	2726	354
151	2726	453
290	2696	481
430	2645	453
849	2625	471
1242	2603	452
1571	2586	478
1860	2568	455
2158	2563	415
2439	2547	413
2706	2541	398
2958	2535	376
3209	2529	367
3449	2521	367
3697	2514	366
3938	2509	346
41	2953	431
63	2953	431
143	2953	508
263	2933	521
417	2892	531
799	2869	495
1201	2852	480
1550	2838	471
1845	2823	454
2157	2811	438
2438	2804	434
2700	2797	415
2953	2794	397
3201	2787	386
3442	2782	377
3687	2774	384
3925	2766	365
62	3175	528
80	3175	521
155	3172	532
276	3156	556
412	3124	560
781	3103	519
1232	3090	508
1545	3075	483
1863	3063	457
2149	3056	451
2431	3051	444
2685	3043	427
2945	3043	424
3195	3041	413
3428	3036	404
3686	3028	387
3943	3012	370
131	3398	558
134	3398	571
166	3393	564
301	3382	564
437	3365	564
780	3339	544
1212	3325	519
1496	3310	545
1811	3303	525
2138	3299	537
2405	3291	529
2655	3288	512
2904	3284	498
3170	3284	452
3419	3278	445
3680	3269	450
3943	3254	429
175	3632	606
175	3632	606
181	3632	603
310	3622	586
407	3613	603
663	3591	616
1022	3573	634
1447	3560	601
1760	3554	622
2061	3551	580
2344	3547	568
2610	3540	553
2871	3534	537
3129	3530	522
3390	3523	507
3625	3522	506
3887	3510	524
227	3883	641
227	3883	641
227	3884	641
283	3884	641
362	3885	642
461	3873	664
730	3853	677
1177	3833	643
1576	3819	630
1916	3814	618
2229	3809	604
2540	3802	586
2807	3796	580
3071	3789	580
3329	3783	607
3599	3776	569
3874	3765	560
263	4095	696
265	4095	696
270	4095	697
277	4095	699
277	4095	699
277	4095	699
492	4095	719
824	4095	687
1327	4083	700
1773	4072	679
2124	4067	641
2449	4062	619
2741	4056	623
3017	4048	639
3287	4041	644
3564	4032	641
3842	4020	623
131	115	538
595	76	553
1014	38	550
1278	31	533
1516	28	497
1712	27	417
1936	25	387
2144	32	377
2373	38	368
2613	45	358
2829	63	348
3045	77	291
3258	88	258
3473	108	250
3689	126	243
3905	145	191
4095	175	123
108	538	562
442	346	565
829	317	555
1210	237	538
1415	232	502
1633	202	424
1882	179	418
2161	175	423
2382	172	405
2625	139	367
2800	131	353
3030	140	304
3241	146	288
3452	150	273
3684	158	261
3903	174	196
4095	204	132
75	930	553
289	860	552
502	597	538
919	502	522
1242	435	490
1554	377	437
1829	349	427
2084	329	428
2338	306	413
2603	272	376
2807	248	358
3024	233	352
3235	207	326
3447	193	321
3688	199	310
3899	203	295
4095	270	215
44	1104	531
185	1131	525
417	974	520
729	826	515
1102	737	503
1402	631	454
1657	564	435
1935	506	443
2188	465	417
2475	406	367
2750	502	362
2969	479	366
3188	450	364
3411	410	369
3634	371	359
3904	335	335
4095	324	267
20	1425	476
164	1403	492
333	1302	488
550	1147	464
984	1071	498
1318	1002	494
1590	939	473
1852	888	453
2108	840	430
2393	786	377
2655	756	375
2892	725	370
3129	693	380
3351	651	378
3553	641	364
3833	566	349
4086	548	285
20	1638	430
99	1618	448
252	1585	466
474	1463	507
824	1387	493
1211	1338	467
1518	1288	443
1788	1239	426
2052	1193	404
2329	1155	390
2597	1123	385
2849	1103	386
3083	1069	394
3287	1057	387
3556	992	373
3793	967	309
