153	3387	534
184	3400	544
264	3420	548
389	3427	552
493	3381	562
1257	3348	549
1686	3333	534
2129	3315	513
2520	3299	495
2856	3279	493
3189	3259	456
3506	3235	433
3831	3205	422
4095	3174	391
156	3594	540
160	3596	542
175	3602	549
190	3613	556
212	3628	582
261	3648	596
324	3674	609
447	3676	593
741	3621	606
1503	3588	591
1994	3569	564
2408	3549	537
2778	3525	553
3122	3506	517
3455	3481	489
3623	3505	528
3948	3482	493
163	3821	606
165	3822	608
192	3827	614
207	3836	626
223	3851	635
268	3872	639
316	3898	646
398	3921	646
586	3902	642
1171	3855	632
1803	3825	615
2135	3830	575
2555	3814	613
2904	3794	591
3245	3780	571
3575	3759	569
3910	3734	582
200	4052	632
202	4054	632
210	4058	630
224	4066	646
245	4077	680
275	4095	691
308	4095	695
349	4095	724
432	4095	727
722	4095	703
1355	4095	686
1977	4082	668
2441	4067	654
2830	4051	640
3179	4032	651
3524	4013	651
3865	3987	652
178	108	549
500	52	558
1040	41	546
1362	32	516
1567	27	442
1771	26	422
2006	24	383
2245	25	378
2443	32	350
2682	40	331
2919	54	313
3149	62	326
3369	78	303
3602	81	262
3838	95	302
4073	108	343
4095	180	484
101	552	568
384	423	577
855	328	565
1182	228	541
1475	227	469
1734	174	431
1969	168	404
2279	160	403
2470	144	362
2705	130	344
2937	115	341
3165	111	339
3388	114	318
3620	120	333
3853	141	349
4086	239	355
4095	379	505
57	879	547
245	782	556
502	686	538
1002	478	512
1382	426	493
1696	381	439
1932	348	431
2211	294	391
2555	257	374
2786	233	358
3003	176	364
3221	171	335
3439	167	333
3678	178	305
3909	186	341
4095	346	362
4095	583	528
38	1195	490
140	1120	492
331	1045	488
735	825	499
1179	705	488
1505	588	469
1829	571	415
2093	479	399
2436	440	380
2738	383	382
2941	283	369
3254	232	319
3488	221	333
3730	232	337
3964	264	363
4095	523	370
4095	790	551
21	1429	465
121	1380	474
280	1350	482
438	1199	486
996	1083	474
1389	984	460
1710	866	400
2005	786	381
2317	698	370
2604	664	362
2879	620	378
3145	566	333
3396	532	341
3670	497	353
3953	546	371
4095	700	383
4095	1002	576
21	1636	424
105	1640	453
211	1594	461
381	1575	504
708	1434	484
1234	1351	441
1595	1268	423
1905	1182	396
2214	1101	378
2521	1020	364
2796	957	345
3063	901	333
3323	842	342
3585	846	358
3868	889	374
4095	914	397
4095	1217	603
21	1823	393
85	1827	433
